Date,AMZNAdjCloseAMZN,ACNAdjCloseACN,NVDAAdjCloseNVDA,AAPLAdjCloseAAPL,GOOGLAdjCloseGOOGL,AMZNVolumeAMZN,ACNVolumeACN,NVDAVolumeNVDA,AAPLVolumeAAPL,GOOGLVolumeGOOGL,AMZNpct_closeAMZN,ACNpct_closeACN,NVDApct_closeNVDA,AAPLpct_closeAAPL,GOOGLpct_closeGOOGL,AMZNMovingAvgAMZN,ACNMovingAvgACN,NVDAMovingAvgNVDA,AAPLMovingAvgAAPL,GOOGLMovingAvgGOOGL
2024-05-28 00:00:00+00:00,182.14999389648438,295.2283020019531,113.88190460205078,189.77035522460938,175.9642791748047,29927000,3530200,652728000,52280100,20572200,0.7745471073219212,-1.0830814749253737,6.980437210832413,0.005274951202682843,0.8057470140043321,184.76500047956193,303.180906023298,95.80857685634068,187.9355021885463,172.87978145054407
2024-05-29 00:00:00+00:00,182.02000427246094,291.3015441894531,114.80574798583984,190.0699920654297,175.4654998779297,32009300,4480000,557442000,53068000,23388700,-0.07136405620595809,-1.3300749914125887,0.8112293054961972,0.15789444060725355,-0.283454857550669,184.33785792759485,301.8904113769531,97.55207007271903,188.49182346888952,173.34434291294642
2024-05-30 00:00:00+00:00,179.32000732421875,282.4069519042969,110.4814682006836,191.06883239746094,171.6848907470703,29249200,5007800,487350000,49947900,22958700,-1.4833517662161122,-3.0533968880616325,-3.766605645642074,0.5255118502279998,-2.1546167956034257,183.61071559361048,300.34564426967074,99.10559463500977,188.98910413469588,173.4975357055664
2024-05-31 00:00:00+00:00,176.44000244140625,279.91802978515625,109.6146240234375,192.02772521972656,172.07391357421875,58903900,6882000,613263000,75158300,37638900,-1.6060700229647673,-0.8813246637016547,-0.7846059537075623,0.5018572679980293,0.22659118426533453,182.822144644601,298.64292907714844,100.5164304460798,189.64548710414343,173.77185712541853
2024-06-03 00:00:00+00:00,178.33999633789062,279.39251708984375,114.98072052001953,193.8056640625,172.7422637939453,30786600,3596600,438392000,50080500,27459100,1.076849847083472,-0.18773806593159748,4.895420245600324,0.9258761154093964,0.3884087981983919,182.23428671700614,296.826182774135,102.27334976196289,190.19841766357422,174.05900246756417
2024-06-04 00:00:00+00:00,179.33999633789062,285.6395568847656,116.41747283935547,194.12530517578125,173.36073303222656,27198400,3498600,403324000,47471400,26879600,0.560726713319748,2.235936688638307,1.249559328588301,0.16492867472550632,0.35803006438481777,181.68214307512557,295.4882354736328,104.06454903738839,190.69213213239397,174.30482264927454
2024-06-05 00:00:00+00:00,181.27999877929688,288.5746765136719,122.41947174072266,195.64353942871094,174.9767303466797,32116400,3002200,528402000,54156800,22068500,1.0817455564965828,1.027560629528046,5.1555825384127285,0.7820898215999739,0.9321587917794139,181.34571402413505,294.24874005998885,106.05064501081195,191.1309095110212,174.51145390101843
2024-06-06 00:00:00+00:00,185.0,289.28863525390625,120.97771453857422,194.25514221191406,176.29345703125,31371200,2363200,664696000,41181800,23251000,2.0520748266509736,0.247408659990489,-1.177718856034593,-0.7096565625683615,0.7525153098709048,181.44357081821985,293.0970698765346,107.95311192103794,191.46195438929968,174.69314684186662
2024-06-07 00:00:00+00:00,184.3000030517578,285.9767150878906,120.86773681640625,196.66236877441406,174.02908325195312,28021500,2626900,412386000,53103900,19661400,-0.3783767287795614,-1.1448497322090745,-0.09090742256739892,1.2392086691192628,-1.284434384252553,181.41499982561385,292.0211879185268,109.98198699951172,191.96280343191964,174.57914406912667
2024-06-10 00:00:00+00:00,187.05999755859375,287.9896240234375,121.76958465576172,192.89671325683594,174.778076171875,34494500,2509900,314162700,97262100,23779200,1.497555323458588,0.7038716193828121,0.7461443914726029,-1.9147819387335896,0.4303837645559083,181.66642870221818,290.93963841029574,111.9109491620745,192.11120278494698,174.45736367361886
